unique_id,id,year,text,label
1996_a436883afe4c5da2253799a0e0beb562,T743,1996,Your choice is nothing,Claim
1996_c91218b4c9da0e91719967dda4542fa6,T744,1996,Let's give them a real choice,Claim
1996_1c826654041fc3ba353636d7a8d37c9c,T745,1996,the kind of choice you had,Premise
1996_e37e13bfbe0afce8c7dd6a971dfb840d,T746,1996,the kind of choice a lot of people have in America,Premise
1996_51dfc932006e9e6897b5ef00aeb72905,T747,1996,I want to get out there and give a better education opportunity to all of our children,Claim
1996_a5a7562c10bc7cb42d12b35987826c89,T748,1996,It was wrong,Claim
1996_3702eab28dff06e8685b14afb876d733,T749,1996,my plan for the future is better,Claim
1996_e17635fa08736dc865f25d3dee0f6377,T750,1996,I vetoed the budget you passed with $30 billion in education cuts,Premise
1996_b3b18700401608884071a2303df2029d,T751,1996,I basically went to public schools all my life,Claim
1996_5309fabdc92a96d9e7fcab5f84609538,T752,1996,"I was able for two years when I was in, a very young boy to go to a Catholic school",Premise
1996_9c9e646aa9ab6ead4eaca9d58a86f3ef,T753,1996,I've worked hard for a long time to make them better,Premise
1996_6040cb0eb1febda8716d4cf8552d0893,T754,1996,90 percent of our kids are there,Premise
1996_1a453048deeaef513d175eae3351f669,T755,1996,we don't have very much money at the Federal level to spend on education,Premise
1996_02a5c82e58434fcdd311428b52cb757c,T756,1996,we ought to spend it helping the 90 percent of the kids that we can help,Claim
1996_88d3ac4a5ec1797353542a03d322884b,T757,1996,you are all for having more responsibility at the local level for everything except schools,Premise
1996_21b0ae8b17fcf088424b527f86524664,T758,1996,"If a local school district in Cleveland or anyplace else wants to have a private choice plan like Milwaukee did, let them have at it",Premise
1996_fc1702e9d4ca6be90f442555945d37c1,T759,1996,I might say the results are highly ambiguous,Premise
1996_655ec485c429c481a96a228e305085bb,T760,1996,"it is demeaning to the nation that within the Clinton Administration a core of the elite who never grew up, never did anything real, never sacrificed, never suffered, and never learned should have the power to fund with your earnings their dubious and self-serving schemes",Claim
1996_890b837edcd5229c506fc4bfffaf70d8,T761,1996,"I had precisely in mind a lot of the people that were in the White House and other agencies who've never been had any experience, who came to Washington without any experience",Premise
1996_2f4bd4bfff9af954df2e8a060f37b114,T762,1996,"they all were very liberal, of course, or they wouldn't be in the administration",Premise
1996_713b3b76c42d7fcb6656496fac5620d3,T763,1996,We've had millions of young men and women in subsequent subsequent wars change the face of the nation,Claim
1996_f1f24921e522ae7b6ded6b89a0e6a53c,T764,1996,the government helped with their education,Premise
1996_22022a46b590a9c722391ae3914f3635,T765,1996,I want people in my administration and will have people in my administration who understand America,Claim
1996_803fb1c51e9541b7e58a240b9ac7d68a,T766,1996,There won't be 10 millionaires and 14 lawyers in the cabinet,Claim
1996_ead2c09aa944b1124365ae47b018243d,T767,1996,There will be people with experience and people who understand America and people who've made it and know the hard knocks in life,Claim
1996_bcc473bfad326fc909711b3102b2a2c3,T768,1996,their idea was that they knew what was best for the American people,Premise
1996_eb0cef4635ed7affdf8de65da20ed4b3,T769,1996,I feel very strongly about a lot of things,Premise
1996_b29f26dd2930fc02e534976d279a9ed5,T770,1996,I feel strongly about education,Premise
1996_03f9fd7a159616a5d5e47c6e0fa49812,T771,1996,I want to help young people have an education,Claim
1996_8cb921b8f1ddfd82f98dd0e7d8106dd1,T772,1996,just as I had an education after World War II with the GI bill of Rights,Premise
1996_05777971756f0b31aec546cef5927f46,T773,1996,"It's not taking anything away from schools, it's new money",Claim
1996_411b6010f171785ca042e1de0fefd9bb,T774,1996,"It's not being taken away from anybody else, except we'll downsize the Department of Education",Claim
1996_77b1f92da181186aec6faa88df2c6aaf,T775,1996,this is a very liberal administration,Claim
1996_0cc8a8dd945b8194ce7b7abb87b208ea,T776,1996,This is an administration that gave you the big tax cut,Premise
1996_387cf54d08bcdd668e6031eb68d347cc,T777,1996,This administration tried to take over healthcare and impose a governmental system,Premise
1996_ae54ad0b53a7efa5131f736ece069948,T778,1996,This is the administration that fought regulatory reform that is putting a lot of small businessmen and small businesswomen out of business,Premise
1996_aa1d9b17ea444057b13a4781609a9edd,T779,1996,This is the administration that fought the balanced budget amendment and vetoed a balanced budget and vetoed welfare reform twice,Premise
1996_6a3e07f688e674b3b5601e92ffff2f07,T780,1996,the list goes on and on and on,Premise
1996_d8fab4db74d4da009a782451e932c0d4,T781,1996,that's what I had in mind,Claim
1996_9f0e2771e4e974eb5b75908ce7525da3,T782,1996,I just don't think that dog will hunt this time,Claim
1996_20e3c7477e69d50ba75f1e2acd2cda66,T783,1996,"When Senator Dole made that remark about all the elitists, all the young elitists in the administration, one of the young men who works for me who grew up in a house trailer looked at me and said, Mr. President, I know how you grew up, who is he talking about",Premise
1996_87d132512851d7947483e3f89392e5ae,T784,1996,"this liberal charge, that's what their party always drags out when they get in a tight race",Claim
1996_f5ec9dec9d19124c2c82768500ccdda9,T785,1996,It's sort of their golden oldie,Premise
1996_7a0c065f652b6ea1e758e08ef60e0507,T786,1996,It's a record they think they can play that everybody loves to hear,Premise
1996_dd1d2fedcbc14ca35da38752fef801ac,T787,1996,The American people should make up their own mind,Claim
1996_42235a6121ab731fa9bed7f764c8d702,T788,1996,"We cut deficit four years in a row for the first time before the Civil War -- I mean, before World War II, and maybe before the Civil War, too",Premise
1996_3febb97c7cd51794836be64ab427c889,T789,1996,We've got ten and a half million new jobs,Premise
1996_0e3f95ed5a7ffb83f5924f6fe4ee2e22,T790,1996,we've got record numbers of those new small businesses,Premise
1996_94c7462ac551cea0a75b8986fd082e4e,T791,1996,We've made every one of them eligible for a tax cut,Premise
1996_b8b59c44778d143799df06396c0dd537,T792,1996,We've got declining crime rates,Premise
1996_39c58dddff721914c07823229b02ed5f,T793,1996,two million fewer people on welfare rolls before welfare reform passed,Premise
1996_0e49c6176e75a7db6253058768748bad,T794,1996,"a 50 percent increase in child support and a crime bill with 60 death penalties and 100,000 police and the assault weapons ban",Premise
1996_e5d2c245aa726dbdb378e67b3a1dedf4,T795,1996,The American people can make up their mind about whether that's a liberal record or a record that's good for America,Claim
1996_8dea39b0598bd06028e1d6a8bba4d404,T796,1996,"Liberal, conservative, you put whatever label you want on it",Premise
1996_79836dab7101bfe422b5cbbb4121b650,T797,1996,I think we've done a good job,Claim
1996_8662c6d1fcd8ce37a7a1cb4227751487,T798,1996,I think it's pretty liberal,Claim
1996_5b99e00b695105ddb316f75e00886689,T799,1996,I'll put that label on it,Claim
1996_70964f2398d31f54c24e2bacf6115e7a,T800,1996,take a look at all the programs you've advocated,Premise
1996_8ae3ea7572dd2cbbd01f26024b92a544,T801,1996,Thank goodness we had a Republican Congress there,Claim
1996_2632037a6eea078c87ab8c07cd6593ce,T802,1996,"The first thing you did when you came into office was set up the stimulus package, said we've got a little pork we want to scatter around America, $16 billion",Premise
1996_7ed516eb6e31c446794f4ed4591e77d6,T803,1996,even some in your own party couldn't buy that,Premise
1996_2c91734bfa1f2cddda80c6e17854ed28,T804,1996,I remember talking by the telephone,Premise
1996_f94cbd810873ccd4db8c82d01e721ebb,T805,1996,I'm not even certain you were too excited about that,Premise
1996_8fe3bbee45907826c9c110022096ccfd,T806,1996,"I won't, I never repeat what I've talked to the President about",Premise
1996_e5382f3e34581871f0c690c7e3b2161d,T807,1996,we saved the taxpayers $16 billion,Claim
1996_7788980abb0c931d4b2627bdab0756ae,T808,1996,then came some other program,Premise
1996_9d460331317f179575e85d38dc36b365,T809,1996,then came healthcare,Premise
1996_d72d6adda053766f34c01526900472ee,T810,1996,then came the tax increase,Premise
1996_4496abd364927381bee85666aabd0bdf,T811,1996,a lot of these things stopped in 1994,Claim
1996_c0f28dc39f33eaa49251fafe8acb7d3e,T812,1996,then the Congress changed,Premise
1996_076d63c25f61bcb6deae6392b05e262a,T813,1996,I believe that the purpose of politics is to give people the tools to make the most of their own lives,Claim
1996_6dbcebfa83a63e1b446b9472a4521b73,T814,1996,to reinforce the values of opportunity and responsibility,Claim
1996_54717ebd4818bd9ff678d54334baf950,T815,1996,to build a sense of community so we're all working together,Claim
1996_c3e0efe497ebb3a1b98dca5191d3380c,T816,1996,I don't believe in discrimination,Claim
1996_63987d401483fc0bcf7553383824a640,T817,1996,I believe you can protect the environment and grow the economy,Claim
1996_367d6fb910827aeb3fccadd7f52d514f,T818,1996,"I believe that we have to do these things with a government that's smaller and less bureaucratic, but that we have to do them nonetheless",Claim
1996_e4ad1b801ce042a82537bc627b593608,T819,1996,I've reduced the size of government more than my Republican predecessors,Premise
1996_35ada5cd4952c5a9c69e3499c66207ee,T820,1996,"I did stop them, I admit that",Premise
1996_4d6889fe8ab7ba1b4c68868d91a05cfe,T821,1996,I sure stopped their budget,Premise
1996_e9be41f683a30096eff868e51144ae38,T822,1996,Their budget cut enforcement for the Environmental Protection Agency by a third,Premise
1996_0b6f0b3604f0d482bc70d8705549bf94,T823,1996,"It cut funds to clean up toxic waste dumps with 10 million of our kids still living within four miles of a toxic waste dump, by a third",Premise
1996_913c87e81064c4e99b143cabf5c8aace,T824,1996,It ended the principle that the polluters should pay for those toxic waste dumps unless it was very recent,Premise
1996_8e901f60c892923a2297a703e179e3b3,T825,1996,Their budget weakened our support for education,Premise
1996_63fb1611cdc042cbbe1707eab6a3cf38,T826,1996,"$30 billion, even cut funds for scholarships and college loans",Premise
1996_2319e4b6674d7d08684d52be9a5dc725,T827,1996,Their budget cut $270 billion in Medicare,Premise
1996_31b9cba06f9f5ee590570ff69e26e0a6,T828,1996,"their budget withdrew the national guarantee of healthcare to poor children, families with children with handicaps, the elderly in nursing homes, poor pregnant women",Premise
1996_42b22db047f4c776684581a3464454e0,T829,1996,It was wrong for the country,Claim
1996_ce531ad7a46e83e9ea9dd9747b820bbb,T830,1996,calling it conservative won't make it right,Claim
1996_a6d734144781dcdc9bd24c4adf29f278,T831,1996,It was a bad decision for America,Claim
1996_158266206fc8b0da6e083830e20efc7f,T832,1996,would have been bad for our future if I hadn't stopped it,Claim
1996_89ce263ef730b10918ef74171c34bc1f,T833,1996,the President can define himself in any way he wants,Premise
1996_06acfd509612cc052c858d26de789814,T834,1996,I think we have to look at the record,Claim
1996_4bde770c2995a779e8e9a9a2aedf6def,T835,1996,"Go back to the time he was, what, Texas director for George McGovern",Premise
1996_dc7487ce20ed5cc55bc5b9074104880d,T836,1996,"George McGovern is a friend of mine, so I don't mean, but he was a liberal, proud liberal",Premise
1996_ea363d98aba30ab303b2feb5e1ec1c58,T837,1996,"I've just finished reading a book, I think it's called -- what is it called, what is it, The Demise of the Democratic Party by Ronald Cardash (ph) or something talking about all the liberal influences in the administration",Premise
1996_bfbd8e90729e9d5716a1ee392c6aec1d,T838,1996,Whether it's organized labor or whether it's the Hollywood elite or whether some of the media elite or whether it's the labor unions or whatever,Premise
1996_e7a00bdc89af41d62e34a9d8a7ee64ba,T839,1996,"I think the American people, thought he'd recite all these bills and all these things, they want to know what's going to happen to them",Claim
1996_9b13aecf7b41803ab452cf82e41c9bf9,T840,1996,They've all got a lot of anxieties out there,Premise
1996_5798e2c242533016234909690028a11c,T841,1996,That's why we want an economic package,Claim
1996_6d2fe25e4a572564c0d6b8fb5068d3e0,T842,1996,We want the government to pinch their pennies for a change instead of the people pinching their pennies,Claim
1996_7d08bca69c420b606ef32a48d4e3bded,T843,1996,That's what our message is to the people watching,Claim
1996_7afde419a4b61f67be25b70ece40f53e,T844,1996,we want a better America as we go into the next century,Claim
1996_8755849fe1854ebdc613af5353619a84,T845,1996,"The way you get a better America is to balance the budget and protect Medicare, Medicaid, education and the environment",Claim
1996_e153a26924e1b0ea4aa0f39c39723673,T846,1996,"to give a targeted tax cut -- and let me talk about the education tax cut -- to let people have a $10,000 deduction for the cost of college tuition in any year, any kind of college tuition",Premise
1996_9f2fd9f99d4b9ce8ed89fde8d97dc08d,T847,1996,"to give families a tax credit, a dollar for dollar reduction in their taxes for the cost of a typical community college so we can open that to everybody",Premise
1996_1d698110534e1dfc018019e28cb9f7a0,T848,1996,"to let people save in an IRA and withdraw from it without a tax penalty for education, home buying or medical expenses",Premise
1996_188ec9e6c0e60f8e4d7f36b5cd1ffbca,T849,1996,that's the right way to go into the 21st Century,Claim
1996_3b3a62c50cc4fd8f05d13d616c636a9b,T850,1996,balance the budget and cut taxes,Claim
1996_4ee6476e1107f2f1634b8c5b507a0523,T851,1996,not balloon with this $550 billion tax scheme,Claim
1996_e92399c02731dc5a135c38e616bfe370,T852,1996,The people want economic reform,Claim
1996_ade898c12f44333131e5d12bdbd30b5b,T853,1996,I think the government can do better,Claim
1996_255334f8e9280635288edf4962274491,T854,1996,"I've told people as I've traveled around, all of you that got the tax cut he promised last time, vote for him in '96 and not many hands go up",Premise
1996_2f562235564b3502babf1444a84af717,T855,1996,They're having a hard time making ends meet,Premise
1996_a0adabe9202590add43358a81ebee596,T856,1996,"You've got one parent working for the government, the other parent working for the family",Premise
1996_f4efcdd1596ec8c51a8b7c4cf48a083e,T857,1996,This is important business,Claim
1996_6374666d44428867931ea6dec7357056,T858,1996,This is about getting the economy moving again,Premise
1996_ac6b878d7f27ac6e718cce0a495e02d4,T859,1996,This is about American jobs and opportunities,Premise
1996_0b7b6e57330fb8077ce301cf19633e4a,T860,1996,"It's about the government, as I said before, pinching its pennies for a change instead of the poor taxpayer",Premise
1996_e96226028b495281d48f8970beff54a9,T861,1996,When they raise your taxes nobody runs around asking people where are you going to get the extra money,Premise
1996_355b596796015d4878654f2514d42246,T862,1996,I think his liberal vision is a thing of the past,Claim
1996_a719fb329cda0e4c67940f639e5f450f,T863,1996,I think there are personal differences,Claim
1996_f2c6baaf9d5c7159b1d10cee9050aa0d,T864,1996,I don't like to get into personal matters,Premise
1996_d56c4dfbda35c9b4372cedec38ff5ef3,T865,1996,this is a campaign about issues,Claim
1996_e119f199b035dfe78c05cdc0c8a644ce,T866,1996,It's about my vision for America and about his liberal vision for America,Premise
1996_e31c5e78e4bc8ff9af36a3f056a996ba,T867,1996,not about personal things,Premise
1996_d0a65ae2fa6e7a5ff7fe2dd6e55d32e1,T868,1996,I know he wants to disown it,Premise
1996_4c31c7048ea34449ead9807fe9b5fa78,T869,1996,you're stuck with it,Claim
1996_044715ba470f8098d44f36acbc247629,T870,1996,I wouldn't want to be a liberal either,Premise
1996_a355364e8643525d21c132846dca8ac7,T871,1996,that's your record,Premise
1996_8145b27611f1ca069f14476fa1eff7b2,T872,1996,that's your record in Arkansas: The biggest tax increase in history,Premise
1996_69b972501e1612e4b500a6b6e3811615,T873,1996,The biggest crime increase in history,Premise
1996_d403881d5fbbae4f03e758da368ff81b,T874,1996,the biggest drug increase in history in Arkansas,Premise
1996_cca30c6db339932c4440ff6e03a165d4,T875,1996,I think a targeted tax cut is better for our future,Claim
1996_aed5a54a06dccfae759876fd2d489c10,T876,1996,it's bad for the economy,Claim
1996_303da320049bb45ef1f964574d0cd6e4,T877,1996,Our plan is better,Claim
1996_53da23536a7e04aeb2b0bb9b699a1fd6,T878,1996,it will take us into the future with a growing economy and healthier families,Premise
1996_3a9216cf07b4465ed2c34c3e2093a6d6,T879,1996,It's going to blow a hole in the deficit,Premise
1996_302cd9d964c436ec18d417134a9f5940,T880,1996,It's going to raise taxes on nine million people and require bigger cuts than the one I vetoed,Premise
1996_571cb41669e2da9c7b49ed40867a7d7e,T881,1996,when I was governor we had the lowest -- second lowest tax burden of any state in the country,Premise
1996_675b3e6e64f2905c94bdf63b1245573d,T882,1996,the highest job growth rate of any state when I ran for president,Premise
1996_02d21f2f459c1fad95a0a24e84cb6792,T883,1996,were widely recognized for a lot of other advances,Premise
1996_1824122445eb50957c7b4004d8451a68,T884,1996,hooking up all of our classrooms to the Internet by the year 2000,Premise
1996_7238ba756126c98ae803f1f18e9fcad8,T885,1996,"Making sure we've got an army of reading volunteers, trained people to teach with parents and teachers so that our eight year olds can learn to read",Premise
1996_30e22d89fe46828848541dce13f462e4,T886,1996,Investing in our environment,Premise
1996_7e3cfc76ea9b3f3a2bfe4f297ee95ee0,T887,1996,"targeted to education and child rearing, with the rest of the education plan",Premise
1996_b8fa8395ef82992bc8d08458f607e77b,T888,1996,Cleaning up two-thirds of the worst toxic waste dumps,Premise
1996_a40e7a20819a4b06798afb3b78d3500f,T889,1996,Those plans are better than this $550 billion tax scheme,Claim
1996_1af3423fe156a8f5b21c4efde207614f,T890,1996,"even Senator Dole's campaign co-chair here, Senator D'Amato, says he's got to cut Medicare to pay for this",Premise
1996_c37520a37c1d3e7d7713c104838e0d99,T891,1996,"You didn't even have tax cuts in your budget, Mr. President, the first two years you were president",Claim
1996_96ec007edd127c426a695c8868591c27,T892,1996,"It wasn't until we had a Republican Congress you even thought about, you talked about tax cuts",Premise
1996_98dc6b5d9b4fdbdf636aa2c177e93b7b,T893,1996,This is an issue they've brought up,Claim
1996_ca3e77eb081860dcc7db79ea0ec505e7,T894,1996,I will not give anyone special treatment,Claim
1996_f7f81539e557b26c8498b7f407009072,T895,1996,I will strictly adhere to the law,Claim
1996_872827a3c5e5907569fe22f228835a71,T896,1996,It's under,Premise
1996_eeba533a779b1d7d4b6b2d26bd7f156d,T897,1996,there's been no consideration of it,Premise
1996_b1b29903b30084743bdae30c4c8b2573,T898,1996,no discussion of it,Premise
1996_c3360f3725c52e4e556aaad45e926f6e,T899,1996,"that is what every president has done, as far as I know, in the past but what every other president's has done",Premise
1996_5d990c7226106218b6c5bee85fc6b489,T900,1996,This is something I take seriously,Claim
1996_aeca3dde1d707f732c88e0ed2af9074e,T901,1996,that's my position,Claim
1996_6bf3a3a8607d8e34aa7ac81cbdaf503f,T902,1996,the president shouldn't have any comment at all,Claim
1996_191695922ea42aacecd906cca2013292,T903,1996,Particularly where it's someone where you've had business dealings,Premise
1996_1e0bd03217fe10f0658406dc76e8f043,T904,1996,you may be sending a signal,Premise
1996_d06c6c80c77ca8e2ac6bb0acacdeb038,T905,1996,I think he made a mistake,Claim
1996_37c35fdf5fdf87191dab0da598e66cc7,T906,1996,"I think when you make a mistake, you say I made a mistake",Claim
1996_750f45bbf6698e2b3d1d59f263cc558d,T907,1996,"as a President of the United States, when somebody asks you about pardons, you say no comment, period",Claim
1996_5af89ab3701925159838ae7561673c6b,T908,1996,apparently his position hasn't changed,Premise
1996_18eeb3fee9ee400545a6de1c40f536dc,T909,1996,"I remember one day on the floor I said now, gentlemen, let me tax your memories, and Kennedy jumped up and said, why haven't we thought of that before",Premise
1996_e23808cd30a3add0c04aa2feb6d6eaf5,T910,1996,one of your liberal friends,Premise
1996_5896be2f9f07797c1a33e4c7dd9c3fd3,T911,1996,I think I have my strengths,Claim
1996_e6624155a6dbcb4b51cb9387c21ee75f,T912,1996,I think the best thing going for Bob Dole is that Bob Dole keeps his word,Claim
1996_e6cf545982c060282d59619de0b17199,T913,1996,I don't think there is even a race between the two,Claim
1996_195b93cfac6ab92ced97f3e6906ef2f0,T914,1996,it's about our vision for America,Premise
1996_9f846b99ed92242a584f7ce7a930e9fd,T915,1996,I happen to like President Clinton personally,Claim
1996_93dc95e977159b4c5bd8fe6ebc675984,T916,1996,I'm addressing him all evening as Mr. President,Premise
1996_78afa46c146f0878d45ccc4a0a264d92,T917,1996,in 1992 he didn't extend that courtesy to President Bush,Premise
1996_be79a0dec9aa5513ddc46c560a77d8de,T918,1996,I respect the presidency,Claim
1996_f7a11ff59e47a1c42351a2abd2f56003,T919,1996,I've served under a number of presidents,Premise
1996_73ae0041432d636ce61a39645ff1458e,T920,1996,They all have their strengths and they all have their weaknesses,Premise
1996_e5a67485bfe5f4149567bd955e45a771,T921,1996,all you've got going in this campaign is fear,Claim
1996_dbfa76e13a856fcb613f5892f4c2d1d9,T922,1996,"It's a question between trust and fear, and I would say",Claim
1996_f5cd510670fe629c4ce7b162cedcc5a3,T923,1996,You're spending millions and millions of dollars in negative ads frightening senior citizens,Premise
1996_336aca5e5f036f06003bbcf52d75ec0e,T924,1996,I know this to be a fac,Claim
1996_0ee3134ca982b2f7d96e09fed3e3ee63,T925,1996,"I had one tell me last week, Senator don't cut my Medicare",Premise
1996_de5e76123364ace591ec8bea43e5797b,T926,1996,I'm trying to save your Medicare,Claim
1996_7ff5fd0034b06e422fdcd5bd3ba373b2,T927,1996,just as I rescued Social Security with a bipartisan commission,Premise
1996_d0981b6597d20acac8000f9dc538aaee,T928,1996,I have relatives on Medicare,Premise
1996_9da590994daaf068b165103f7c775da8,T929,1996,I used to sign welfare checks for my grandparents,Premise
1996_0108a0814f863c9da36e010b4a2b35b4,T930,1996,I know all about poverty and all about need and all about taking care of people,Claim
1996_240b1247566142e83623f0660c4b5a7c,T931,1996,that's been my career in the United States Senate,Premise
1996_027302b35da20d5abd8d77c14a5e03ac,T932,1996,I'll keep my word on the economic package,Claim
1996_f8751257fab1d9729a198ec818b70027,T933,1996,I wouldn't look at you in the eye in your living room or wherever you might be and say that this is good for America,Claim
1996_74e271ee7574c8e9d4db349a8f5f596a,T934,1996,If I couldn't cut taxes and balance the budget the same time,Premise
1996_e6f61d760bbf78c085da04eff559a8d7,T935,1996,he kept his word,Claim
1996_01f6193856130b69e4693e9d74bfce73,T936,1996,That's what this race is all about,Claim
1996_75da7cad8edfec7bd95ab65daf02f96b,T937,1996,I have worked very hard to be on their side,Claim
1996_7e11c46a3c0bc43847d33ca13eba3090,T938,1996,to move this country forward,Claim
1996_6f7eace342b9d0045a6ba838ec99c3ec,T939,1996,we're better off than we were four years ago,Claim
1996_2c32844cd69de8e21be3c2d01250be1c,T940,1996,my plan for the 21st Century is a better plan,Claim
1996_7ab4a36ef75e46867e6fd25072039b11,T941,1996,A targeted tax cut,Premise
1996_a29211d98f686765adf3ab2d2833df9f,T942,1996,a real commitment to educational reform,Premise
1996_26f0bf2bfeda9f5d7b67d2bf21779c8d,T943,1996,A deep commitment to making welfare reform work with incentives to the private sector to move people from welfare to work,Premise
1996_a95933e3215908b49be951a7ff540aa6,T944,1996,That's what I'd like them to know about me,Claim
1996_f9cb241f2f66c5656b5c51c9b1832b76,T945,1996,I've gotten up every day and worked for the American people,Claim
1996_23c210a9dd23bc502ffc709a2d87ad77,T946,1996,worked so that their children could have their dreams come true,Claim
1996_ad76b7b7e690d41e3ebf14971472901a,T947,1996,I believe we've got the results to show we're on the right track,Claim
1996_68b5e1f8fe51f8fc9a8009afa2bf8060,T948,1996,I believe we've got the right ideas for the future,Claim
1996_689365545e6c5f042bbf972096985a9f,T949,1996,A commitment to continuing step-by-step healthcare reform with the next step helping people who are between jobs to access healthcare and not lose it just because they are out of work for a while,Premise
1996_97c91129db1b585fd1ca16ca94aa596a,T950,1996,A commitment to grow the economy while protecting the environment,Premise
1996_da971937fc84874ed29178b23bafef8f,T951,1996,you folks out there are going to have to choose who you think is right,Claim
1996_3bebc707c346f65b69df18b5eaf2ea07,T952,1996,I like Senator Dole,Premise
1996_a13159e865a457d774c20ac95532c06c,T953,1996,you can probably tell we like each other,Premise
1996_d5df5f25ef5e72913b7cdbe71ee38ba1,T954,1996,We just see the world in different ways,Premise
1996_a084a843a2a0f8306227c4fb94a745cd,T955,1996,I've worked all my life when I was in the Congress,Claim
1996_5a699bdf4b43c191e131d522c22de992,T956,1996,I'd say the first homeless bill in the Senate was the Dole-Byrd Byrd-Dole bill,Premise
1996_4e152d898b3bdb9d6939d0652a900630,T957,1996,I remember working with Senator Ribicoff from Connecticut on the Hospice program,Premise
1996_564d9291f4e264c87ff75a896d26962b,T958,1996,We now have 2500 hospices,Premise
1996_f34e0de01ead8a370f06e06de29a1837,T959,1996,I left on June 11th,Claim
1996_340c7d506b5394ab9601bc6f9803ee88,T960,1996,I wanted the American people to know that I was willing to give up something,Premise
1996_62174a218eb71ec907943905245b7e28,T961,1996,President Clinton ran for governor in 1990 and said he's going to fill out his term,Premise
1996_e541e8828c6651ec5650dd715566ce80,T962,1996,but he didn't,Premise
1996_9474b181cc5cd4e5f48290aabbc3292d,T963,1996,He's president so I guess it's a little better deal,Premise
1996_07a0702d3fc0571e898affbebe683758,T964,1996,I wanted the American people to know I was willing to give up something,Premise
1996_74ad7e2dfcdd1efa94bf1c9f75794335,T965,1996,I wasn't just getting more power and more power,Premise
1996_7696b7e7bdbaaa562700026b69065194,T966,1996,I put my career on the line,Premise
1996_8897027a556782e69db7b2bba90cce9b,T967,1996,I really believe the future of America is on the line,Claim
1996_e273b611d32a8f1999a50b6540a06958,T968,1996,America's best days are ahead of us,Claim
1996_3393c7140c457da2ca50711c57978fc3,T969,1996,I've seen the tough times,Premise
1996_d0cc38b6e1b1cf2f67d1de8b71494326,T970,1996,I know they can be better,Claim
1996_54ba431fce5e8690a0891b2131125646,T971,1996,I'll lead America to a brighter future,Claim
1996_c06a8b94ef5a4f5a83861c0dce1b4eeb,T972,1996,we'll get the rest of that tax relief,Claim
1996_ce687446fa48db14c22e20e0c325e213,T973,1996,I think they're better off,Claim
1996_76652f9c1b29ff8c4bc90b4784705684,T974,1996,all of us are,Claim
1996_33ae5ca1bc56b1b167e142aa5f194264,T975,1996,"I think when you look at those results, you know the plan I've laid out for the future has a very good chance of being enacted if you'll give me a chance to build that bridge to the 21st Century",Claim
1996_1fd0b94e6190f05d5a01c94e8df16ee0,T976,1996,"When I ran for president, I said we'd cut the deficit in half in four years",Premise
1996_b9df6440dd35f46d40f1f23bb572fdd4,T977,1996,we cut it by 60 percent,Premise
1996_9ad5bf9bf8f34eb8ec282054a24cb276,T978,1996,I said that our economic plan would produce eight million jobs,Premise
1996_6bb9c9a629d55c2a406317d996567bb3,T979,1996,we have ten and a half million new jobs,Premise
1996_d70b9a68b383a30cc85982b165e1a92f,T980,1996,We're number one in autos again,Premise
1996_91fad1dce44be6d4e66e3d80f7ff76ba,T981,1996,record numbers of new small businesses,Premise
1996_6cd5f8b9d302c704b01077c9b6d0b837,T982,1996,"I said we'd put, pass a crime bill that would put 100,000 police on the street, ban assault weapons, and deal with the problems that ought to be dealt with with capital punishment, including capital punishment for drug kingpins",Premise
1996_7ea3d77ac17e32bcf080ff1667f7cfe2,T983,1996,we did that,Premise
1996_e56dde963394597836bf13bd855051f0,T984,1996,I said we would change the way welfare works,Premise
1996_259e11031be5338361aadced89303c79,T985,1996,"even before the bill passed we'd moved nearly two million people from welfare to work, working with states and communities",Premise
1996_d2ff28653da60017d7a5bff336fd2770,T986,1996,I said we'd get tougher with child support,Premise
1996_ab69f4b4d11a439f49cebce5057e9f1f,T987,1996,child support enforcement's up 50 percent,Premise
1996_fb0b724ce94282ca09ffc3fd41b35497,T988,1996,I said that I would work for tax relief for middle class Americans,Premise
1996_7709c3c12684ea3375d26d208cc2df5c,T989,1996,The deficit was bigger than I thought it was going to be,Premise
1996_3b578237f7efc6d1e99147a1de0088a1,T990,1996,we got the interest rates down and the deficit down,Premise
1996_921bc90f25ed65269307012026009413,T991,1996,we're the first the first administration in anybody's lifetime looking at this program to bring that deficit down four years in a row,Premise
1996_b22ee9cc451e118549e213115fdc2390,T992,1996,We still gave tax cuts to 15 million working Americans,Premise
1996_ede5bdf76859e3a1ad50fdb2af37db31,T993,1996,"I've got a plan that's been out there for two years, it could have been passed already",Claim
1996_f806f6eb7af8cd171cd63493852f73da,T994,1996,instead the Republicans shut the government down to try to force their budget and their plan on me,Premise
1996_3b20182782133a9614d9428538d92001,T995,1996,I couldn't take that,Premise
1996_3d7d25313190945c596b25ac7228cee3,T996,1996,He didn't do all these things,Claim
1996_b9a1d0e3f9deb2f94ad3c080d1f22674,T997,1996,that line has been used before,Premise
1996_a18fc52643d42558b30aa976d076d57a,T998,1996,exaggerating all the things that he did,Premise
1996_de5e06e0204d27f83e6d02b27dc4509e,T999,1996,Let's take all these four years in a row,Premise
1996_70ee7158ade7743d09d64c0600832208,T1000,1996,"He came in with a high growth rate, the 1990 budget agreement, which some, you know, didn't like",Premise
1996_5f9b28950f23d5142db2480fbd6caa5a,T1001,1996,had some very tough cost controls,Premise
