unique_id,id,year,text,label
1988_acf6fe5885b54380bb4dadbd653c739f,T241,1988,that debt is going to grow bigger and bigger and bigger,Claim
1988_eee1b309a5bc499caf4b91dac6c7a60a,T242,1988,military security and economic security go hand in hand,Claim
1988_d9d73c13ad470ca44b167bc17c8d919a,T243,1988,I don't rule out modernization,Claim
1988_a6fb1ca5462ad1b9be56efd59d47e575,T244,1988,"there are discussions going on now in the Congress, I know with the Pentagon, about a less expensive modernized land-based leg of the triad",Premise
1988_c246c02aa2946cd9007909f19ebeab42,T245,1988,there are limits to what we can spend,Premise
1988_b138a8157fcc628bd2e0d56599dc0877,T246,1988,There are limits to this nation's ability to finance these weapons systems,Premise
1988_2b67227f2e54b0cd65ec74fb11d9889a,T247,1988,we will have a strong and effective and credible nuclear deterrent,Claim
1988_1db1ea27d9be05afdc775ebc4c962f0c,T248,1988,"We're going to have conventional forces that are well maintained, well equipped, well trained, well supported",Claim
1988_73701892c083f59bad02f81213d36454,T249,1988,we have serious problems with our conventional forces at the present time,Premise
1988_ae002dd55adc402c696b035e94ff2ec1,T250,1988,they'll get worse unless we have a president who is willing to make some of these decisions,Claim
1988_ced63d82b6a476aeb3a0855c5328e89f,T251,1988,"we also have important domestic priorities, in education and housing and health care, in economic development, in job training, in the environment",Premise
1988_9391434e12c6f05531ca8910542a890a,T252,1988,all of these things are going to have to be addressed,Claim
1988_9ac321ba5494ac0540df22742a22f2ad,T253,1988,I want the men and women of our Armed Forces to have the support they need to defend us,Premise
1988_5b5b5f7b9460eacd4f19899fad18a0de,T254,1988,the support they need when they risk our lives to keep us free and to keep this country free,Premise
1988_0c5b49dde174c55a9f850dd896b1c58a,T255,1988,we cannot continue to live on a credit card,Claim
1988_6e98b101d82fffad9bfa61fb65b72385,T256,1988,"We cannot continue to tell the American people that we're going to build all of these systems, and at the same time, invest in important things here at home, and be serious about building a strong and good America",Premise
1988_21fd861528d90eaba331fcb0015e6f18,T257,1988,that's the kind of America I want to build,Claim
1988_b67373321090cfc4ba033e431f0ac5c5,T258,1988,I think the foremost responsibility of a president really gets down to the national security of this country,Claim
1988_fc4e4ad01b825add35be4604d63e1787,T259,1988,They were wrong,Claim
1988_bc2450f57662c9ba83e101dcf6164e30,T260,1988,"And the result is, we deployed, and the Soviets kept deploying, and then we negotiated from strength",Premise
1988_dc713be495b52f59086f75c53800946f,T261,1988,"The Governor talks about limits, what we can't do",Premise
1988_3f94c27ee63c5499e3c56277aaf136a7,T262,1988,"It takes eight years, ten years, to do that",Premise
1988_0432fcda9661d3e244102926f5e53e5d,T263,1988,now we have the first arms control agreement in the nuclear age to ban weapons,Premise
1988_479eab1e4d668f5ccc99cd8129c125d7,T264,1988,You just don't make unilateral cuts in the naive hope that the Soviets are going to behave themselves,Premise
1988_0287d0e888cab0b06203b1aa366872c6,T265,1988,we have enhanced the peace,Claim
1988_db7e9805c44f40257ca050a60d18d31b,T266,1988,Peace through strength works,Claim
1988_f246a6d0ea3b5bad73814c6530713809,T267,1988,he's a hero,Claim
1988_6a22ba0d6087a172d4a0f4a729fe41cd,T268,1988,"I can think of doctors and scientists, Jonas Salk who for example discovered a vaccine which cured one of the most dread diseases we ever had",Premise
1988_53dbc2cef030d0d24f1b31db45aca895,T269,1988,there are many people who I admire in this country today,Claim
1988_354734931c57c0dadf970ec3f1b5ec5e,T270,1988,"Some of them are in public life in the Senate, the Congress",Premise
1988_89a35fb06b792a4a33234c556c34d456,T271,1988,Some of my fellow governors who are real heroes to me,Premise
1988_347961be4a0280ccebe991cfd63c2478,T272,1988,I think of those young athletes who represented us at the Olympics were tremendously impressive,Premise
1988_e435829094d7e633b2d7b873f37d34ad,T273,1988,"I think of classroom teachers, classroom teachers that I have had, classroom teachers that youngsters have today who are real heroes to our young people",Premise
1988_d0e53eff735321543b8ce6f2f4ad2b3b,T274,1988,they inspire them,Premise
1988_d0d5634ac54b76773af77554d5b6f90b,T275,1988,They teach them,Premise
1988_b7d6cbfab12ebbea06ab9ddfc39484d0,T276,1988,they are role models,Premise
1988_0f8462c4314b263e6d5f6f1f3a1c8f36,T277,1988,Members of the clergy who have done the same,Premise
1988_53d3b8d613a9b34a137c26d08d2713df,T278,1988,"Drug counselors out there in the street who are providing help to youngsters who come up to me and others who ask for help and want help, are doing the hard work, the heroic work, which it takes to provide that kind of leadership, that kind of counseling, that kind of support",Premise
1988_dee93fc6792467901c48f3f4cc5f6bda,T279,1988,"I think of people in the law enforcement community who are taking their lives in their hands everyday, when they go up to one of those doors and kick it down and try to stop this flow of drugs into our communities and into our kids",Premise
1988_72ec00fb785da8985a4ca9c4bd2d5034,T280,1988,"there are many, many heroes in this country today",Claim
1988_cc47726aae35e0e6e51c92ba08f308dc,T281,1988,These are people that give of themselves everyday and every week and every month,Premise
1988_9d922862be9dbe4eeb7d2a53f8611ef2,T282,1988,"In many cases they are people in the community who are examples, and are role models",Premise
1988_0130eb89a23bb4497335e525f5516f28,T283,1988,I also think we ought to give a little credit to the President of the United States,Claim
1988_f26996ca893c63ecd6a4953e01c76650,T284,1988,He is the one who has gotten us that first arms control agreement,Premise
1988_ef907bef4ee2fccf6214316391e768fb,T285,1988,he is leaving office with a popularity at an all-time high,Claim
1988_3be50842f0cba33e6661ac9acdcf78f5,T286,1988,"American people say, he is our hero",Premise
1988_e71c50a68f595b31b5b8eb40d72c5f75,T287,1988,"I think of a teacher right here, largely Hispanic school, Jaime Escalante, teaching calculus to young kids, 80 percent of them going on to college",Premise
1988_bae77f55ea2aaea02fc512c41b6ac0a6,T288,1988,"I think of a young man now in this country named Villadaris, who was released from a Cuban jail",Premise
1988_5f5eca01673b4f454e9b3cddb63f103e,T289,1988,"Came out and told the truth in this brilliant book, Against All Hope, about what is actually happening in Cuba",Premise
1988_11b312e89b18a341585a725a0f02fcc2,T290,1988,"I think of those people that took us back into space again, Rick Houk and that crew, as people that are worthy of this",Premise
1988_5e0f338f29c704e55e2f5c92cc7b8150,T291,1988,I agree with the Governor on athletics,Premise
1988_608013d58b072864fdc8c2516879db85,T292,1988,I think of Dr. Fauci,Premise
1988_4c0a3c5f13a5d17c6892cbe12316e112,T293,1988,"He's a very fine research, top doctor, at the National Institute of Health, working hard doing something about research on this disease of AIDS",Premise
1988_a88fb2978d44c98ac6d53512b2314a7a,T294,1988,I think the man anybody that gets into this political arena and has to face you guys everyday deserves a word of praise,Claim
1988_7162a71c001f34b17f3772a6729ba89e,T295,1988,it's gotten a little ugly out there,Premise
1988_a15dab05db4bc6888545a9355098c98b,T296,1988,It's gotten a little nasty,Premise
1988_86b8c0b90e54c233ce981d9ef82a479e,T297,1988,It's not much fun sometimes,Premise
1988_abb23c0ebf7f378d72914fb167577ef0,T298,1988,No,Claim
1988_d542e157d38d1c1f94fca998f8115392,T299,1988,we've got to unleash the Bush kids,Claim
1988_b15c76b4049b846a3c12bc10972f5feb,T300,1988,so you saw ten grandchildren there jumping all over their grandfather at the convention,Premise
1988_c233e4f6b6a95ae74038321c5170f93f,T301,1988,"You see our five kids, all over this country, and their spouses",Premise
1988_fff9169dfaab55fcd3d71fb172ec831f,T302,1988,the concept of the Dukakis family has my great respect,Claim
1988_3c5100366285187c2128394dcec0105d,T303,1988,"we used that as a role model, the way he took understandable pride in his heritage, what his family means to him",Premise
1988_f09cee77b7eb9c63649a800780fbfd9a,T304,1988,some of it is unfair,Claim
1988_ec83a0297e4843774643ef2d6fcf6077,T305,1988,"I've been in politics a long time, and I don't remember that kind of piling on, that kind of ugly rumor that never was true, printed",Premise
1988_d2213f7a5fa7afafb605441139fb04b4,T306,1988,he's in the arena,Premise
1988_ac612614bbe798b892820ed6c59f57b5,T307,1988,"Teddy Roosevelt used to talk about the arena, you know, daring to fail greatly or succeed, no matter",Premise
1988_d13b05ae3050163777caecd4e29b893a,T308,1988,He's in there,Premise
1988_df4cfb341c38b5dee7e5ad1e06155879,T309,1988,That's not bad,Claim
1988_8aa5f1e046d70e9bd41277dd114c271a,T310,1988,That's true,Claim
1988_91423531e9ef57a7d5af71c881e8ad81,T311,1988,Those are basic American values,Claim
1988_b6c8b5445c45a2b538be20d5e337abc0,T312,1988,I believe in them,Premise
1988_08f45e07288a1bcfd0ac09c08e9d930e,T313,1988,I think you believe in them,Premise
1988_930a3827b0ed6471a6193f345f2fe1e4,T314,1988,They're not left or right,Claim
1988_aca4186745096b76fe57942a7be83b5b,T315,1988,They're decent American values,Claim
1988_c48d12626f56f32d7413ce0660564124,T316,1988,"values like family and education and community, decent homes for young people",Premise
1988_4d1caa74be0d81002d1e68ce9f6ff968,T317,1988,"one thing that concerns me about this, Ann, is this attempt to label things which all of us believe in",Premise
1988_46862b1a7e57f40f69a5d6af87884252,T318,1988,We may have different approaches,Premise
1988_c77314056f2c0586ce2f8cc5de9fd687,T319,1988,We may think that you deal with them in different ways,Premise
1988_e625abdd24238297af6ba04bcde906f7,T320,1988,they're basically American,Claim
1988_1844841bf19baef9e7993465a17e8f6c,T321,1988,I think the American people would appreciate that,Claim
1988_2a872b0bd211f594c9f53b0f96d38120,T322,1988,"you regard abortion as murder, yet you would make exceptions in the case of rape and incest",Claim
1988_1a7943f01e3fd840386c1bee70681517,T323,1988,"every defense expert I know, including people in the Pentagon itself, will tell you that given the level of defense spending and the level of defense appropriations which the Congress has now approved and the president has signed, there's no way that you can do all of these things and do them well",Premise
1988_20fc30bf36835c255cf9ca41be7c5d26,T324,1988,I don't think that you make an exception based on medical knowledge at the time,Claim
1988_15bdac2e564bf8c1a38b896bf4597aa8,T325,1988,"human life is very, very precious",Premise
1988_f6ea5da7ba4bc5b4881efabcca41e8e7,T326,1988,"Barb and I lost a child, you know that we lost a daughter, Robin",Premise
1988_fa485dcaf148e611de572e1bda68eb7d,T327,1988,"I was over running records in west Texas, and I got a call from her, come home",Premise
1988_6092e3ef837ebcd8643e7caff01e2b1d,T328,1988,"If that child were here today, and I was told the same thing, my granddaughter, Noel for example that child could stay alive for ten or fifteen years, or maybe for the rest of her life",Premise
1988_6e06a1560dc82d4d99140e526853b62a,T329,1988,"Thanks to the miraculous sacrifice of doctors and nurses, the child stayed alive for six months and then died",Premise
1988_0110c179adedb38ce759975359534d42,T330,1988,"when I was in that little church across the river from Washington and saw our grandchild christened in our faith, I was very pleased indeed that the mother had not aborted that child, and put the child up for adoption",Premise
1988_7b2f0acd626cf83afd369cd029d87161,T331,1988,I just feel this is where I'm coming from,Premise
1988_baab03a9e17257fe6e731dbe1db6c00e,T332,1988,"I don't assail him on that issue, or others on that issue",Claim
1988_ccceff8c3e723d07492da5f4ad63208d,T333,1988,"that's the way I, George Bush, feel about it",Premise
1988_62918ee7b4ff4abb7191709b4a4ac355,T334,1988,"I think it has to be the woman, in the exercise of her own conscience and religious beliefs, that makes that decision",Claim
1988_f90a00e1cbcc45ffd2d75b9cabb4e1a5,T335,1988,That's a decision that only a woman can make,Claim
1988_3b7c3a90159a7f39aaeb7650e4128206,T336,1988,you would maintain a stable defense budget,Claim
1988_b4d4d98ec0711c572c2544fb946b2031,T337,1988,"you are on the board of a group called Jobs with Peace, in Boston, that advocates a 25-percent cut in the defense budget and the transfer of that money to the domestic economy",Premise
1988_4043f026db1bb42a791500352ce3f12e,T338,1988,"No, I don't happen to share that goal",Claim
1988_e6c13482eea95ca78fa43a91c7b54d02,T339,1988,It's an example of how oftentimes we may be associated with organizations all of whose particular positions we don't support,Premise
1988_65ef81c553bdd8e6bc126de56d35e3ae,T340,1988,"yes, at some point it may be possible to reduce defense outlays and use those for important things here at home, like jobs and job training and college opportunity and health and housing and the environment and the things that all of us care about",Premise
1988_dea9cf58e6c9115779b799873e232498,T341,1988,"I do think this, that the next president, even within a relatively stable budget and that's what we are going to have for the foreseeable future will have to make those tough choices that I was talking about and that Mr. Bush doesn't seem to want to make",Claim
1988_f269f2063455d4af2bcec380125863d4,T342,1988,that really is going to be a challenge for the next president of the United States,Claim
1988_b5b07c4743fb049cd7d4af26666c4cb3,T343,1988,I think we have an opportunity over the long haul to begin to move some of our resources from the military to important domestic priorities,Claim
1988_e2af20a37d4855a7730ece8c28131016,T344,1988,"I also see a tremendous opportunity now to negotiate with the Soviet Union to build on the progress that we've made with the INF Treaty, which I strongly supported and most Democrats did to get those reductions in strategic weapons, to get a test ban treaty",Premise
1988_4148b387dab1a2063000aa8d6f7d52c1,T345,1988,"provide college opportunity for that young woman whose mother wrote me from Texas just the other day, from Longview, Texas: two teachers, a mother and a father who have a child that's a freshman in college, an electrical engineering major, a very bright student and they can't afford to keep that child in college",Premise
1988_a7d3ac648eb1d349cfe41c90d337df46,T346,1988,I hope that we can begin to move those resources,Premise
1988_b3f5ccff03f3a292d857b24f5fffc13c,T347,1988,It's not going to happen overnight,Claim
1988_969a5f8e0e02aadce928cc27ae9ae73c,T348,1988,it certainly will have to happen on a step-by-step basis as we make progress in arms negotiation and arms control and arms reduction,Premise
1988_89e3c1803e2cfacc023f5d2b3e9b3f26,T349,1988,it certainly ought to be the long-term goal of all Americans,Claim
1988_b65ddb5bdfc040888d7c088dae1294d8,T350,1988,I think it is a deterrent,Claim
1988_63f3f5e6681989a2fd34be3bbe51da9d,T351,1988,I believe we need it,Claim
1988_e2086ecaffc580aa488ef9a0e691cb03,T352,1988,"some crimes are so heinous, so brutal, so outrageous, and I'd say particularly those that result in the death of a police officer",Premise
1988_0c02ab59c9fef803f31c3b0ab9c8bc2a,T353,1988,I think we're facing a real opportunity for world peace,Claim
1988_a154f42ee1b0ea8d09edaefdaa26c436,T354,1988,it's a question as to whether the United States will continue to lead for peace,Premise
1988_faa18bb63a1f92b11fd6d442d2106461,T355,1988,I don't believe any other country can pick up the mantel,Claim
1988_7bba652890b2bc7891e1b7786882dbef,T356,1988,"The defense budget today takes far less percentage of the gross national product than it did in President Kennedy's time, for example moved tremendously",Premise
1988_9196b07268101eae1c659d2e0a20c5eb,T357,1988,I served at the UN,Premise
1988_3cc633ac2103fabedd51194cd2f48f1c,T358,1988,I don't think we can turn over these kinds of decisions of the collective defense to the United Nations or anything else,Claim
1988_573362bb8a59daf0c7339ad2ab3d8f8f,T359,1988,we are going to have to make choices,Claim
1988_0ff0e026094ef03d068bf6e0bf1aac86,T360,1988,I said I would have the Secretary of Defense sit down,Premise
1988_0e7a19a556d0d520ae3ec3d7efcac3bd,T361,1988,"while the President is negotiating with the Soviet Union, I simply do not want to make these unilateral cuts",Premise
1988_f512d9f2505025a5cb91218939ee5f26,T362,1988,I think those that advocated the freeze missed the point that there was a better way,Claim
1988_385dab5f02ee7b93cd18e3f6b773c5a1,T363,1988,The Soviets take out more than we do and the principle of intrusive verification,Premise
1988_719209c59fa568918ba5d69c6d56e9a6,T364,1988,"those two principles can now be applied to conventional forces, to strategic forces, provided We don't give away our hand before we sit down at the head table",Premise
1988_7ec6099c53f59245be8649075c9ecf9a,T365,1988,We'll lose it when it's taken out of our paycheck before we even get it,Premise
1988_e3bade9d9e66e4a447113f3161965138,T366,1988,We don't have an alternative,Claim
1988_28f3423bddc58f0f3d0799189577f2f7,T367,1988,Fm going to have to,Claim
1988_3fc3f4670c2d67436473f2b547a9fac8,T368,1988,we have had not one but two detailed studies which indicate that there are billions and billions of dollars to be collected that are not being paid,Premise
1988_296ebbf18c746ee985faaf51b294c9d0,T369,1988,it's the Internal Revenue Service which estimates now that we aren't collecting $100 billion or more in taxes owed in this country,Premise
1988_0aefced56de03cd3f3ad850b11452cfc,T370,1988,that is just absolutely unfair to the vast majority of Americans,Claim
1988_4c38f19ba03aff04e4e2c380203b7052,T371,1988,"The Dorgan Task Force, which included two internal revenue commissioners, one a Republican, one a Democrat",Premise
1988_3118091d602313940cb98501a6a870bc,T372,1988,you've got to have a president who's prepared to do this and to begin right away,Claim
1988_a94618e8c57ee3d0e417d87adeb798bc,T373,1988,"In my own state, we did it",Premise
1988_4bcdf0b236bcf1b017f3c7333d47995e,T374,1988,"In other states, we've done it",Premise
1988_ac8199580710c91b428a8c784da83590,T375,1988,Republican governors as well as Democratic governors,Premise
1988_fa4f4bd58ebd99170493bd46536a2b6c,T376,1988,we've had great success at revenue enforcement,Premise
1988_7f1a79765be81a8c2eb81f93180a2d52,T377,1988,this is something that we must begin,Claim
1988_73459e0120fb125d2005e00737aee554,T378,1988,it's going to take at least the first year of the new administration,Claim
1988_9cdc9bb10c5920765bb37488167034cf,T379,1988,the Vice President will probably tell you that it's going to take an army of IRS collectors again,Premise
1988_21a93e1d53720194682e170417e4a3e3,T380,1988,"his campaign manager, who used to be the secretary of the treasury, was taking great credit about a year ago and asking and receiving from the Congress substantial additional funds to hire internal revenue agents to go out and collect these funds",Premise
1988_7cbacefe7f5052be4262115b02b9901f,T381,1988,I'm happy to join Jim Baker in saying that we agree on this,Premise
1988_5f9e35fbb6f3840855557bb848438a05,T382,1988,"the Dorgan Task Force, the bipartisan task force estimated that we could collect about $35 billion in the fifth year, $105 billion over five years",Premise
1988_e77afe180943af2af5f5f7a48d0cdd8d,T383,1988,the other study even more than that,Premise
1988_992f41af324385c27047b29a8c68755a,T384,1988,that's where you begin,Claim
1988_471c1fe0b1cb246337d0b901524c14bf,T385,1988,the President took the leadership working with the Democrats and the Republicans in Congress,Premise
1988_69d295546afbb8c0a4e78ee799a59449,T386,1988,"some tough calls were made and the Social Security Trust Fund was put back into sound, solvent condition",Premise
1988_f737a35a7f4f5920e887edcd263740d5,T387,1988,I believe we can keep this longest expansion going,Claim
1988_e602fe6223553473239c84b54308af2e,T388,1988,I was not out there when that stock market dropped wringing my hands and saying this was the end of the world as some political leaders were,Claim
1988_957715cee793a1d4cb74218d76781b42,T389,1988,it isn't the end of the world,Premise
1988_a4d5c11ba7bffae5d3d61f16d95b0087,T390,1988,what we have to do is restrain the growth of spending,Claim
1988_669ec58b08e699b07335c0fcb8928feb,T391,1988,we are doing a better job of it,Premise
1988_b10351581babab82df15c3d77bd2f27b,T392,1988,The Congress is doing a better job of it,Premise
1988_803a5dda56c080a1be88239d6004fd16,T393,1988,the dynamics work,Premise
1988_742e2921a8393e9c0a622ea15e8a4092,T394,1988,they don't work if you go raise taxes and then the Congress spends it continues to spend that,Claim
1988_be261ee59b70fd8459e1301d683b332c,T395,1988,The American working man and woman are not taxed too little,Claim
1988_bd0d666e479d637851656011349251bf,T396,1988,The Federal Government continues to spend too much,Claim
1988_105ea6f264b9d7612a0dc63806c24e90,T397,1988,More so you than me,Claim
1988_51ab7f8a7dffceae5c9c445aa545b8c5,T398,1988,It wasn't created as a welfare program,Claim
1988_2f18dea769253411aa9605dd8b8d3cf6,T399,1988,It wasn't created that is it was created as a whole retirement or supplement to retirement program,Claim
1988_0f9772708cc40445100ffbf42caf7bc7,T400,1988,It wasn't created as a welfare program,Claim
1988_4b20cdceb282754b9b6fbb61aee6a021,T401,1988,We came into office and the Social Security Trust Fund was in great jeopardy,Premise
1988_463d3917a1a6cbbf504021feb5f41421,T402,1988,here's what's happened,Premise
1988_1781443d38bf56675811cab7bffd7908,T403,1988,you got to go back to what social security was when it was created,Premise
1988_5771a4deee28a68376693c2aa7e05ef8,T404,1988,I don't want to fool around with it,Premise
1988_421f6d50e999c20c84445e2f1b4e01e3,T405,1988,there's a good political reason,Claim
1988_cc6f8ca6d53fd19eec6d91d83ff71613,T406,1988,it's just about this time of year that the Democrats start saying the Republicans are going to take away your Social Security,Premise
1988_8ce040c94fed94eb0b1a0a90b4ff3fbf,T407,1988,It always works that way,Claim
1988_ee6efe9e9306beb9b43d5a5fce083830,T408,1988,I've seen it,Premise
1988_01d262726defb756c56597ca03b3e2cc,T409,1988,In precinct politics in Texas and I've seen it at the national level,Premise
1988_b78417e726a5b62a110eae5a9f8ae771,T410,1988,We have made the Social Security Trust Fund sound,Premise
1988_75a3ac70ba1eab04040f9ded9ff19deb,T411,1988,it is going to be operating at surpluses,Claim
1988_0fe76d6d9471ff3b038a0cdac3027eb8,T412,1988,I don't want the liberal Democratic Congress to spend out of that Social Security Trust Fund or go and take the money out for some other purpose,Premise
1988_82e8e2fa0a7333444ae525bec5556a17,T413,1988,I will not go in there and suggest changes in Social Security,Claim
1988_bbbdf53f1f18367866ce0006ce1d778b,T414,1988,the Governor and I both supported slipping the COLAs for one year,Claim
1988_22914e3fa9111f652f6f8d33c6d63f8b,T415,1988,I learned that the hard way,Premise
1988_dfa61cc44c1f4049736ef75c775e9c14,T416,1988,He supported it at the National Governors Conference,Premise
1988_2c9a69a736e7c3ebaa002b91f2829669,T417,1988,I supported it in breaking a tie in a major compromise package,Premise
1988_e2a00f5a06d77b1ce00e0754224c9ac9,T418,1988,I am going to keep that Social Security Trust Fund sound,Claim
1988_637ec2958684a832fbf24ba0ecee85db,T419,1988,"maybe down the line, maybe when you get two decades or one into the next century, you're going to have to take another look at it",Premise
1988_3b1c244ce850d13ba6babe8b5a6e9c7b,T420,1988,not now,Claim
1988_f539e180691ee85c6b692f5064d2d2ce,T421,1988,We do not have to do it,Claim
1988_1167c926a575b23098f9cccc077bc848,T422,1988,You did it in 1985,Premise
1988_b396ac242b3c65057003f7772d663ece,T423,1988,"Republicans, once they're elected and start cutting",Claim
1988_91c5dbca30e5402e94429c3c39e8cffe,T424,1988,"The Administration tried to do it repeatedly, repeatedly in 81 82",Premise
1988_14104defd94f9825aed56b0c2c96310a,T425,1988,you'll try to do it again,Claim
1988_d013f82f99f769c67bdf36a44f10c095,T426,1988,there's no way you can finance what you want to spend,Claim
1988_30f80fe7e51a25d230b7a0f420ff9a38,T427,1988,"There's no way you can pay for that five year, $40 billion tax cut for the rich and still buy all those weapons systems you want to buy unless you raid the Social Security Trust Fund",Premise
1988_91c762c9a556d0b420607ac216fa9a94,T428,1988,"George Bush, a few years ago, said that Social Security was basically a welfare system",Premise
1988_d856e4bcfe02def97838bde8dc8e3e2d,T429,1988,"in 1985, he flew back from the West Coast to cut that COLA",Premise
1988_5e912dde546a690b4875ee371e5bbb11,T430,1988,I voted against that at the National Governors Association,Premise
1988_73775ee0c423a1206032934ddc55e5a5,T431,1988,"We won a majority, we didn't win the two-thirds that was necessary nor to pass that resolution",Premise
1988_525c3a221c9393219b0681d8655bc078,T432,1988,I don't have a list yet,Claim
1988_f812ff5433c271198f7c8e4ba7788911,T433,1988,"I feel pretty confident tonight, but not that confident",Premise
1988_3b9eb4b9b2d7831034dfed3b342f5de2,T434,1988,I don't have any litmus test,Claim
1988_04f9345a8cf6086938930efcc2b6e6ad,T435,1988,"what I would do is appoint people to the Federal Bench that will not legislate from the Bench, who will interpret the Constitution",Claim
1988_7b299a77777e1c158e515cb72c8c0b9d,T436,1988,I do not want to see us go to again and Fm using this word advisedly a liberal majority that is going to legislate from the Bench,Premise
1988_cadebcd03496849d0bc04e7ff71fc4b8,T437,1988,I won't support judges like that,Claim
1988_415040807c289f70728e0d63ff8f3b93,T438,1988,They don't like the use of the word,Premise
1988_4debb05e92ced3563de1624a8b92d2b2,T439,1988,There is no litmus test on any issue,Claim
1988_806b772f6fa08615f41c0e3b60d098fb,T440,1988,I will go out there and find men and women to interpret,Claim
1988_e30ff3c7af594ece26fc5530d895e9fb,T441,1988,I don't have a list,Claim
1988_fadc04e4ca1e6f93f4b99aef206921e0,T442,1988,"I think the appointments that the President has made to the Bench have been outstanding, outstanding appointments",Claim
1988_76aeb30d85ea85539612888e0c968687,T443,1988,Yeah,Claim
1988_a2f276b3d4238d8d8a688114c70a27ec,T444,1988,I supported him,Premise
1988_fa4f9de7f5dd58062e46d07b9a8a5010,T445,1988,that is a very good reason for voting for Mike Dukakis and Lloyd Bentsen on the 8th of November,Claim
1988_d90149dcf8d77de5995ff75bb610c64c,T446,1988,I think the Vice President supported the Bork nomination,Premise
1988_8f5169d961ac20fe0ed008601211cd81,T447,1988,Mr. Bush has never appointed a judge,Premise
1988_d8ab5215939cca94a8e2743b8842cd9e,T448,1988,I've appointed over 130,Premise
1988_bdfcce98614c5b62f37296dccb21f970,T449,1988,I have a record,Claim
1988_7fdce967fd13ab008db89ea3fff326ba,T450,1988,I don't ask people whether they're Republicans or Democrats,Premise
1988_54d25cd496b73d2e5716ffec847ba79f,T451,1988,I've appointed prosecutors,Premise
1988_fb1af09f5a075999f79acafd7cbfa257,T452,1988,I don't appoint people I think are liberal or people who think - who I think are conservative,Premise
1988_a9f6f7d0910a29a24d253097173cf5b1,T453,1988,I appoint people of independence and integrity and intelligence,Claim
1988_5181b7fb2d28818a24386881f48a05d5,T454,1988,those are the standards that I will use in nominating people to the Supreme Court of the United States,Claim
1988_2d69e08803353c050c4b148b89f2e6b7,T455,1988,the government just can't continue to pay for all of those programs as they're currently constituted,Claim
1988_2d94b5735d0ce32468d284b46a4ad8ce,T456,1988,"millions of Americans are entitled to some of the protections and benefits that the Federal Government provides, including Social Security, pensions, Medicare for the elderly, Medicaid for the poor",Premise
1988_02508461e3fdac5c64de8d652dd13764,T457,1988,two-thirds of the people in this country who receive Social Security checks live entirely on that check,Premise
1988_ffb81ce70e5a51adc8571b2c544db5f0,T458,1988,they have no other income,Premise
1988_3f490cd691a68c4427f76abb523111cb,T459,1988,we now have catastrophic health insurance,Claim
1988_f00a2d0479b564cb7a8cf46c04970dde,T460,1988,it's going to cost,Claim
1988_cc764563aa78ffea35bfae3a4d2aaf71,T461,1988,that's going to be an additional burden on elderly citizens,Claim
1988_50922a4f64d17466760ce87847d720ef,T462,1988,Mr. Bush tried to cut their cost of living increase in 1985,Premise
1988_cb64bb547d5ec0383e0cba8d5f3c9d4f,T463,1988,Medicare is not getting less expensive,Premise
1988_47e4cd385033abc7d8bcbcd3cb0ec95a,T464,1988,"medical care for the elderly is getting more expensive, with greater deductibles, with fewer benefits, the kinds of things we've had under this Administration that have cut and chopped and reduced the kind of benefits that one gets under Medicare",Premise
1988_12a9c63485d7e7d1fdb0338fdc13f654,T465,1988,"I'm not going to begin, and I'm not going to go to entitlements as a means for cutting that deficit",Claim
1988_f654eeab5ca77dc37930cbfce43e0b16,T466,1988,we're spending billions on something like Star Wars,Premise
1988_06f61c43c305b08f2056043c3701a880,T467,1988,we're spending billions on other weapon systems which apparently the Vice President wants to keep in his back pocket or some place,Premise
1988_09bff03aac31ac3590231289a5d46af3,T468,1988,those are going to be additional costs on senior citizens across this country,Claim
1988_152b618452007025a6c02c4559cba989,T469,1988,it should have had bipartisan support,Premise
1988_a6a2afd06a4140070ddb84f4f449e03d,T470,1988,It had bipartisan support,Premise
1988_ad37e62604eed02f6e8d914575394249,T471,1988,there are some things we can do to help people who currently do get entitlements to get off public assistance,Claim
1988_28160924b4fa6eb9d936e3a8c746f9fe,T472,1988,I'm proud to say that we finally have a welfare reform bill,Premise
1988_46a43c8b6f9321114c63341055d46fa6,T473,1988,That's the way you bring a deficit down and help to improve the quality of life for people at the same time,Claim
1988_5d323859220017069cf8a0b0e7f04162,T474,1988,I did not vote to cut COLAs,Claim
1988_b7d3a2320fab9b7fbfcfb9d516d847d9,T475,1988,I voted the same way that he did three months before in a national governors' conference,Premise
1988_a41661e2b7bfd141e033ffbd01f8dde8,T476,1988,"he said at that time, in a quote, and this is a paraphrase, a freeze, that's easy",Premise
1988_c8b1f643df6140518775fe9942c86614,T477,1988,I don't believe that we need to do what you've suggested here,Claim
1988_9b812823d070690b08a6ce3f5b388632,T478,1988,"I'm going to keep this Social Security entitlement, to keep that trust fund sound",Claim
1988_9bea4595ac2223dc93485f30aa496f82,T479,1988,"I do think there are flexible ways to solve some of the pressing problems, particularly that affect our children",Claim
1988_ddc33247e852d30eddd14df56c4390a3,T480,1988,I have made some good sound proposals,Claim
1988_50ae4519422db90e19b267ee49f08a5f,T481,1988,"we have a big difference on child care, for example",Premise
1988_b34b60a4a442eda50c2d83011a716608,T482,1988,I want the families to have the choice,Premise
