Year;Date;SectionID;text;fallacy;subcategory;Speaker;real_date;Component_T;ann_filename;Component_span
1996;09Oct;5;We caused problems in the first place by denying Caribbean countries and third-world countries a chance to trade freely in the United States. It causes economic problems and turmoil, and then we turn around, as we did in Mexico, having to bail them out.;False Cause;False Cause;KEMP;9 10 1996;T264;23_1996.ann;39624 39764
1996;09Oct;5;"""To do unto others to have them do unto you.""";Slogans;Slogan;KEMP;9 10 1996;T275;23_1996.ann;41475 41780
1996;09Oct;5;Diplomacy first, and don't bomb before breakfast.;Slogans;Slogan;KEMP;9 10 1996;T275;23_1996.ann;41475 41780
1996;09Oct;5;"""Blame America First""";Slogans;Slogan;GORE;9 10 1996;T650;23_1996.ann;44236 44443
1996;09Oct;5;"""Blame America First""";Slogans;Slogan;GORE;9 10 1996;T650;23_1996.ann;44236 44443
1996;09Oct;6;That's dangerous and it's provocative.;Appeal to Emotion;Appeal to fear;KEMP;9 10 1996;T302;23_1996.ann;45212 45249
1996;09Oct;6;Well, first of all, there are virtually no large differences in the defense budgets put forward by President Clinton and put forward by the majority in the Congress in the last two years.;Appeal to Authority;Popular Opinion;GORE;9 10 1996;T308;23_1996.ann;45915 46095
1996;09Oct;6;This risky $550-billion tax scheme that I talked about earlier is said by the Concord Coalition, including Republicans like Pete Peterson and Warren Rudman, to pose a threat to our nation's ability to have a sensible defense budget in the future.;Appeal to Authority;Without Evidence;GORE;9 10 1996;T310;23_1996.ann;46174 46419
1996;09Oct;6;I believe, and Bob Dole believes, is causing not only problems for this country throughout the world, but particularly here at home.;Appeal to Emotion;Flag waving;KEMP;9 10 1996;T303;23_1996.ann;45255 45455
1996;09Oct;7;Franklin Roosevelt said in 1932 that the only thing we have to fear is fear itself.;Appeal to Emotion;Appeal to fear;KEMP;9 10 1996;T659;23_1996.ann;49214 49296
1996;09Oct;7;The only thing, Jim, they have to offer is fear.;Appeal to Emotion;Appeal to fear;KEMP;9 10 1996;T660;23_1996.ann;49298 49497
1996;09Oct;7;They want them to be able to drink clean water and breathe clean air. They don't want them to live next to toxic waste sites.;Appeal to Emotion;Appeal to fear;GORE;9 10 1996;T340;23_1996.ann;50347 50415
1996;09Oct;7;They want them to be able to drink clean water and breathe clean air. They don't want them to live next to toxic waste sites.;Appeal to Emotion;Appeal to fear;GORE;9 10 1996;T340;23_1996.ann;50347 50415
1996;09Oct;7;That is a reign of terror. It's happening.;Appeal to Emotion;Appeal to fear;KEMP;9 10 1996;T343;23_1996.ann;51183 51208
1996;09Oct;7;That is a reign of terror. It's happening.;Appeal to Emotion;Appeal to fear;KEMP;9 10 1996;T343;23_1996.ann;51183 51208
1996;09Oct;7;And to call a businessman or woman who sits down and has a chance to express his or her interest in how to make these laws work and call them a polluter is just outrageous.;Appeal to Emotion;Appeal to pity;KEMP;9 10 1996;T336;23_1996.ann;49849 50016
1996;09Oct;7;President Clinton stopped them dead in their tracks.;Appeal to Emotion;Loaded Language;GORE;9 10 1996;T320;23_1996.ann;48346 48397
1996;09Oct;7;overly litigated economy;Appeal to Emotion;Loaded Language;KEMP;9 10 1996;T335;23_1996.ann;49763 49843
1996;09Oct;7;that polluters;Appeal to Emotion;Loaded Language;GORE;9 10 1996;T357;23_1996.ann;53084 53228
1996;09Oct;7;our children and our future;Slogans;Slogan;GORE;9 10 1996;T322;23_1996.ann;48452 48518
1996;09Oct;7;build a better America;Slogans;Slogan;KEMP;9 10 1996;T346;23_1996.ann;52048 52232
1996;09Oct;8;That's just unacceptable, and for Al Gore to keep suggesting that we can't afford to reduce the tax rates across-the-board on the American people and on the formation of the capital necessary to create the new jobs for America is just totally at odds with the experience of both Ronald Reagan, John F. Kennedy and other times in this century.;Appeal to Authority;Without Evidence;KEMP;9 10 1996;T395;23_1996.ann;58135 58446
1996;09Oct;8;That's just unacceptable, and for Al Gore to keep suggesting that we can't afford to reduce the tax rates across-the-board on the American people and on the formation of the capital necessary to create the new jobs for America is just totally at odds with the experience of both Ronald Reagan, John F. Kennedy and other times in this century.;Appeal to Authority;Without Evidence;KEMP;9 10 1996;T395;23_1996.ann;58135 58446
1996;09Oct;8;That's just unacceptable, and for Al Gore to keep suggesting that we can't afford to reduce the tax rates across-the-board on the American people and on the formation of the capital necessary to create the new jobs for America is just totally at odds with the experience of both Ronald Reagan, John F. Kennedy and other times in this century.;Appeal to Authority;Without Evidence;KEMP;9 10 1996;T395;23_1996.ann;58135 58446
1996;09Oct;8;Well, to say that this is the best economy in 30 years just staggers the imagination. We have a growth rate of the last four years of about two and a half percent. My friend Al Gore says it  's better than the Reagan years. It isn't.;Appeal to Authority;Without Evidence;KEMP;9 10 1996;T430;23_1996.ann;62112 62190
1996;09Oct;8;Well, to say that this is the best economy in 30 years just staggers the imagination. We have a growth rate of the last four years of about two and a half percent. My friend Al Gore says it  's better than the Reagan years. It isn't.;Appeal to Authority;Without Evidence;KEMP;9 10 1996;T430;23_1996.ann;62112 62190
1996;09Oct;8;Well, to say that this is the best economy in 30 years just staggers the imagination. We have a growth rate of the last four years of about two and a half percent. My friend Al Gore says it  's better than the Reagan years. It isn't.;Appeal to Authority;Without Evidence;KEMP;9 10 1996;T430;23_1996.ann;62112 62190
1996;09Oct;8;Well, to say that this is the best economy in 30 years just staggers the imagination. We have a growth rate of the last four years of about two and a half percent. My friend Al Gore says it  's better than the Reagan years. It isn't.;Appeal to Authority;Without Evidence;KEMP;9 10 1996;T430;23_1996.ann;62112 62190
1996;09Oct;8;That is morally and socially unacceptable in a modern day economy.;Appeal to Emotion;Appeal to pity;KEMP;9 10 1996;T414;23_1996.ann;60553 60618
1996;09Oct;8;We're treading water. We have families that are hurting. We have people who are unemployed. We have people with no property. We have an administration that is demolishing public housing in our inner cities and not providing anything else but more public housing.;Appeal to Emotion;Appeal to pity;KEMP;9 10 1996;T436;23_1996.ann;62661 62797
1996;09Oct;8;We're treading water. We have families that are hurting. We have people who are unemployed. We have people with no property. We have an administration that is demolishing public housing in our inner cities and not providing anything else but more public housing.;Appeal to Emotion;Appeal to pity;KEMP;9 10 1996;T436;23_1996.ann;62661 62797
1996;09Oct;8;We're treading water. We have families that are hurting. We have people who are unemployed. We have people with no property. We have an administration that is demolishing public housing in our inner cities and not providing anything else but more public housing.;Appeal to Emotion;Appeal to pity;KEMP;9 10 1996;T436;23_1996.ann;62661 62797
1996;09Oct;8;We're treading water. We have families that are hurting. We have people who are unemployed. We have people with no property. We have an administration that is demolishing public housing in our inner cities and not providing anything else but more public housing.;Appeal to Emotion;Appeal to pity;KEMP;9 10 1996;T436;23_1996.ann;62661 62797
1996;09Oct;8;We're treading water. We have families that are hurting. We have people who are unemployed. We have people with no property. We have an administration that is demolishing public housing in our inner cities and not providing anything else but more public housing.;Appeal to Emotion;Appeal to pity;KEMP;9 10 1996;T436;23_1996.ann;62661 62797
1996;09Oct;9;Civility, responsibility, racial reconciliation, healing the wounds of our country has to be one of the greatest, most singularly important goals for this country here on the edge of the 21st Century.;Appeal to Emotion;Flag waving;KEMP;9 10 1996;T688;23_1996.ann;64031 64230
1996;09Oct;9;the American dream;Slogans;Slogan;KEMP;9 10 1996;T602;23_1996.ann;15016 15358
1996;09Oct;9;the American dream;Slogans;Slogan;KEMP;9 10 1996;T602;23_1996.ann;15016 15358
1996;09Oct;10;Families are under tremendous pressure. People do not -- do not feel safe in their homes. A mother doesn't feel safe sending her child to school. Our schools are not educating.;Appeal to Emotion;Appeal to fear;KEMP;9 10 1996;T511;23_1996.ann;74790 74844
1996;09Oct;10;Families are under tremendous pressure. People do not -- do not feel safe in their homes. A mother doesn't feel safe sending her child to school. Our schools are not educating.;Appeal to Emotion;Appeal to fear;KEMP;9 10 1996;T511;23_1996.ann;74790 74844
1996;09Oct;10;Families are under tremendous pressure. People do not -- do not feel safe in their homes. A mother doesn't feel safe sending her child to school. Our schools are not educating.;Appeal to Emotion;Appeal to fear;KEMP;9 10 1996;T511;23_1996.ann;74790 74844
1996;09Oct;10;Families are under tremendous pressure. People do not -- do not feel safe in their homes. A mother doesn't feel safe sending her child to school. Our schools are not educating.;Appeal to Emotion;Appeal to fear;KEMP;9 10 1996;T511;23_1996.ann;74790 74844
1996;09Oct;10;We need somebody who understands the potential of the American people, who are not just doing well for ourselves, we need to do well for the rest of the world, because they're looking at us.;Appeal to Emotion;Flag waving;KEMP;9 10 1996;T519;23_1996.ann;75273 75462
1996;09Oct;10;We need somebody who understands the potential of the American people, who are not just doing well for ourselves, we need to do well for the rest of the world, because they're looking at us.;Appeal to Emotion;Flag waving;KEMP;9 10 1996;T519;23_1996.ann;75273 75462
1996;09Oct;10;We need somebody who understands the potential of the American people, who are not just doing well for ourselves, we need to do well for the rest of the world, because they're looking at us.;Appeal to Emotion;Flag waving;KEMP;9 10 1996;T519;23_1996.ann;75273 75462
1996;09Oct;10;We need somebody who understands the potential of the American people, who are not just doing well for ourselves, we need to do well for the rest of the world, because they're looking at us.;Appeal to Emotion;Flag waving;KEMP;9 10 1996;T519;23_1996.ann;75273 75462
1996;09Oct;10;the bloodiest century in mankind's history;Appeal to Emotion;Loaded Language;KEMP;9 10 1996;T572;23_1996.ann;73636 73728
1996;09Oct;10;We have defeated in this system of ours fascism, Nazism, communism, socialism is defunct or debunked around the world, the evil of apartheid has ended.;Appeal to Emotion;Loaded Language;KEMP;9 10 1996;T573;23_1996.ann;73730 73880
1996;09Oct;10;this terrible century of war and recession and inflations;Appeal to Emotion;Loaded Language;KEMP;9 10 1996;T518;23_1996.ann;75135 75255
1996;09Oct;10;a serious risk;Appeal to Emotion;Loaded Language;GORE;9 10 1996;T591;23_1996.ann;78214 78240
2000;03Oct;1;. I think it's the hard-working people of America's money and I want to share some of that money with you so you have more money to build and save and dream for your families;Appeal to Emotion;Flag waving;BUSH;3 10 2000;T51;25_2000.ann;6695 6763
2000;03Oct;1;. I think it's the hard-working people of America's money and I want to share some of that money with you so you have more money to build and save and dream for your families;Appeal to Emotion;Flag waving;BUSH;3 10 2000;T51;25_2000.ann;6695 6763
2000;03Oct;1;. I think it's the hard-working people of America's money and I want to share some of that money with you so you have more money to build and save and dream for your families;Appeal to Emotion;Flag waving;BUSH;3 10 2000;T51;25_2000.ann;6695 6763
2000;03Oct;1;extraordinary;Appeal to Emotion;Loaded Language;GORE;3 10 2000;T772;26_2000.ann;71401 71653
2000;03Oct;1;some phony numbers;Appeal to Emotion;Loaded Language;BUSH;3 10 2000;T67;25_2000.ann;5985 6074
2000;03Oct;2;It's a scaring -- he's trying to scare people in the voting booth.;Ad Hominem;Ad Hominem;BUSH;3 10 2000;T146;25_2000.ann;15859 15906
2000;03Oct;2;Medi-scare;Appeal to Emotion;Loaded Language;BUSH;3 10 2000;T101;25_2000.ann;11923 11955
2000;03Oct;2;squabbling and finger pointing;Appeal to Emotion;Loaded Language;BUSH;3 10 2000;T142;25_2000.ann;15446 15511
2000;03Oct;4;Surely we can fight off these laws that will encourage doctors to -- to allow doctors to take the lives of our seniors.;Slippery Slope;Slippery Slope;BUSH;3 10 2000;T265;25_2000.ann;26738 26856
2000;03Oct;4;Surely we can work together to create a cultural life so some of these youngsters who feel like they can take a neighbor's life with a gun will understand that that's not the way America is meant to be.;Slippery Slope;Slippery Slope;BUSH;3 10 2000;T266;25_2000.ann;26858 27059
2000;03Oct;4;a culture of life;Slogans;Slogan;BUSH;3 10 2000;T254;25_2000.ann;25822 25908
2000;03Oct;6;The other day I was honored to be flanked by Colin Powell and General Norman Schwartzkopf recently stood by me side and agreed with me.;Appeal to Authority;Without Evidence;BUSH;3 10 2000;T417;25_2000.ann;41392 41526
2000;03Oct;6;Tonight in the audience there's one elected state senator who is a Democrat, a former state-wide officer who is a Democrat, a lot of Democrats who are here in the debate to -- because they want to show their support that shows I know how to lead.;Appeal to Authority;Without Evidence;BUSH;3 10 2000;T451;25_2000.ann;44392 44561
2000;03Oct;6;Tonight in the audience there's one elected state senator who is a Democrat, a former state-wide officer who is a Democrat, a lot of Democrats who are here in the debate to -- because they want to show their support that shows I know how to lead.;Appeal to Authority;Without Evidence;BUSH;3 10 2000;T451;25_2000.ann;44392 44561
2000;03Oct;6;My uncle was a victim of poisonous gas there.;Appeal to Emotion;Appeal to pity;GORE;3 10 2000;T427;25_2000.ann;43124 43168
2000;03Oct;6;First of all Â I want to make it clear, our military is the strongest, best-trained, best-equipped, best-led fighting force in the world and in the history of the world.;Appeal to Emotion;Flag waving;GORE;3 10 2000;T398;25_2000.ann;39586 39714
2000;03Oct;7;He has a 15-year-old daughter named Caley, who is in Sarasota High School. Her science class was supposed to be for 24 students. She's the 36th student in that classroom. They sent me a picture of her in the classroom. They can't squeeze another desk in for her, so she has to stand during class.;Appeal to Emotion;Appeal to pity;GORE;3 10 2000;T589;25_2000.ann;56699 56775
2000;03Oct;7;He has a 15-year-old daughter named Caley, who is in Sarasota High School. Her science class was supposed to be for 24 students. She's the 36th student in that classroom. They sent me a picture of her in the classroom. They can't squeeze another desk in for her, so she has to stand during class.;Appeal to Emotion;Appeal to pity;GORE;3 10 2000;T589;25_2000.ann;56699 56775
2000;03Oct;7;He has a 15-year-old daughter named Caley, who is in Sarasota High School. Her science class was supposed to be for 24 students. She's the 36th student in that classroom. They sent me a picture of her in the classroom. They can't squeeze another desk in for her, so she has to stand during class.;Appeal to Emotion;Appeal to pity;GORE;3 10 2000;T589;25_2000.ann;56699 56775
2000;03Oct;7;He has a 15-year-old daughter named Caley, who is in Sarasota High School. Her science class was supposed to be for 24 students. She's the 36th student in that classroom. They sent me a picture of her in the classroom. They can't squeeze another desk in for her, so she has to stand during class.;Appeal to Emotion;Appeal to pity;GORE;3 10 2000;T589;25_2000.ann;56699 56775
2000;03Oct;7;He has a 15-year-old daughter named Caley, who is in Sarasota High School. Her science class was supposed to be for 24 students. She's the 36th student in that classroom. They sent me a picture of her in the classroom. They can't squeeze another desk in for her, so she has to stand during class.;Appeal to Emotion;Appeal to pity;GORE;3 10 2000;T589;25_2000.ann;56699 56775
2000;03Oct;7;fuzzy math;Appeal to Emotion;Loaded Language;BUSH;3 10 2000;T971;25_2000.ann;52044 52117
2000;03Oct;7;phony;Appeal to Emotion;Loaded Language;GORE;3 10 2000;T67;25_2000.ann;5985 6074
2000;03Oct;7;fuzzy;Appeal to Emotion;Loaded Language;GORE;3 10 2000;T971;25_2000.ann;52044 52117
2000;03Oct;7;the marriage penalty;Appeal to Emotion;Loaded Language;BUSH;3 10 2000;T525;25_2000.ann;51565 51602
2000;03Oct;7;marriage penalty;Appeal to Emotion;Loaded Language;BUSH;3 10 2000;T526;25_2000.ann;51604 51670
2000;03Oct;7;disparaging;Appeal to Emotion;Loaded Language;BUSH;3 10 2000;T971;25_2000.ann;52044 52117
2000;03Oct;7;fuzzy math;Appeal to Emotion;Loaded Language;BUSH;3 10 2000;T971;25_2000.ann;52044 52117
2000;03Oct;7;illusion;Appeal to Emotion;Loaded Language;GORE;3 10 2000;T626;25_2000.ann;60768 60784
2000;03Oct;8;The big drug companies support Governor Bush's prescription drug proposal.;Ad Hominem;Circumstantial Ad Hominem;GORE;3 10 2000;T637;25_2000.ann;63563 63636
2000;03Oct;8;They oppose mine because they don't want to get Medicare involved because they're afraid that Medicare will negotiate lower prices for seniors who currently pay the highest prices of all.;Ad Hominem;Circumstantial Ad Hominem;GORE;3 10 2000;T640;25_2000.ann;63712 63824
2000;03Oct;8;They oppose mine because they don't want to get Medicare involved because they're afraid that Medicare will negotiate lower prices for seniors who currently pay the highest prices of all.;Ad Hominem;Circumstantial Ad Hominem;GORE;3 10 2000;T640;25_2000.ann;63712 63824
2000;03Oct;8;They oppose mine because they don't want to get Medicare involved because they're afraid that Medicare will negotiate lower prices for seniors who currently pay the highest prices of all.;Ad Hominem;Circumstantial Ad Hominem;GORE;3 10 2000;T640;25_2000.ann;63712 63824
2000;03Oct;8;I cast my lot with the people even when it means that you have to stand up to some powerful interests who are trying to turn the -- the policies and the laws to their advantage.;Appeal to Authority;Popular Opinion;GORE;3 10 2000;T645;25_2000.ann;63352 63528
2000;03Oct;8;It broke my heart to go to the flood scene in Del Rio where a fellow and his family got completely uprooted.;Appeal to Emotion;Appeal to pity;BUSH;3 10 2000;T659;25_2000.ann;64565 64672
2000;03Oct;9;"I remember the vice president saying, ""Just give us a chance to get up there, we're going to make sure you get tax cuts."" It didn't happen.";Ad Hominem;Tu quoque;BUSH;3 10 2000;T702;25_2000.ann;69471 69592
2000;03Oct;9;"I remember the vice president saying, ""Just give us a chance to get up there, we're going to make sure you get tax cuts."" It didn't happen.";Ad Hominem;Tu quoque;BUSH;3 10 2000;T702;25_2000.ann;69471 69592
2000;03Oct;9;You know, I think the American people deserve credit for the great economy that we have.;Appeal to Emotion;Flag waving;GORE;3 10 2000;T682;25_2000.ann;67928 68005
2000;03Oct;9;We have gone from the biggest deficits to the biggest surpluses.;False Cause;False Cause;GORE;3 10 2000;T695;25_2000.ann;68426 68489
2000;03Oct;9;We have gone from a triple-dip recession during the previous 12 years to a tripling of the stock market.;False Cause;False Cause;GORE;3 10 2000;T694;25_2000.ann;68491 68594
2000;03Oct;9;Instead of a high unemployment, we have the lowest African-American and Latin American unemployment rates in history and 22 million new jobs.;False Cause;False Cause;GORE;3 10 2000;T693;25_2000.ann;68596 68736
2000;03Oct;10;For those of you who he wants to scare into the voting booth to vote for him, hear me loud and clear.;Ad Hominem;Ad Hominem;BUSH;3 10 2000;T939;25_2000.ann;74541 74641
2000;03Oct;10;tremendous;Appeal to Emotion;Loaded Language;BUSH;3 10 2000;T60;27_2000.ann;6284 6523
2000;03Oct;10;A promise made will be a promise kept.;Slogans;Slogan;BUSH;3 10 2000;T940;25_2000.ann;74643 74680
2000;03Oct;10;the promise made will be a promise kept;Slogans;Slogan;BUSH;3 10 2000;T785;25_2000.ann;77805 77953
2000;03Oct;11;You know, this man has no credibility on the issue.;Ad Hominem;Ad Hominem;BUSH;3 10 2000;T854;25_2000.ann;83319 83359
2000;03Oct;11;will fight for middle-class families and working men and women and I will never let you down.;Appeal to Emotion;Flag waving;GORE;3 10 2000;T832;25_2000.ann;81108 81133
2000;03Oct;11;will fight for middle-class families and working men and women and I will never let you down.;Appeal to Emotion;Flag waving;GORE;3 10 2000;T832;25_2000.ann;81108 81133
2000;03Oct;11;cynicism;Appeal to Emotion;Loaded Language;BUSH;3 10 2000;T598;28_2000.ann;62533 62570
2000;03Oct;12;She gets a small pension, but in order to pay for her prescription drug benefits, she has to go out seven days a week several hours a day picking up cans;Appeal to Emotion;Appeal to pity;GORE;3 10 2000;T905;25_2000.ann;89908 90061
2000;03Oct;12;Throughout my career in public service, I have fought for the working men and women of this country, middle-class families.;Appeal to Emotion;Flag waving;GORE;3 10 2000;T915;25_2000.ann;88758 88880
2000;03Oct;12;Throughout my career in public service, I have fought for the working men and women of this country, middle-class families.;Appeal to Emotion;Flag waving;GORE;3 10 2000;T915;25_2000.ann;88758 88880
2000;03Oct;12;I want to make sure the seniors have the promise made will be a promise kept;Slogans;Slogan;BUSH;3 10 2000;T884;25_2000.ann;86860 86936
2000;03Oct;12;no child is left behind;Slogans;Slogan;BUSH;3 10 2000;T893;25_2000.ann;87725 87837
2000;05Oct;1;We've graduated 15 million kids from high school in the last few years who can't read at a significant level. They are permanently sentenced to a lifetime of failure.;Appeal to Emotion;Appeal to pity;CHENEY;5 10 2000;T28;26_2000.ann;5927 6035
2000;05Oct;1;We've graduated 15 million kids from high school in the last few years who can't read at a significant level. They are permanently sentenced to a lifetime of failure.;Appeal to Emotion;Appeal to pity;CHENEY;5 10 2000;T28;26_2000.ann;5927 6035
2000;05Oct;1;an extraordinarily important decision;Appeal to Emotion;Loaded Language;CHENEY;5 10 2000;T4;26_2000.ann;3574 3654
2000;05Oct;1;crumbling classrooms;Appeal to Emotion;Loaded Language;LIEBERMAN;5 10 2000;T45;26_2000.ann;8312 8419
2000;05Oct;1;a tremendous life-saving change;Appeal to Emotion;Loaded Language;LIEBERMAN;5 10 2000;T54;26_2000.ann;8597 8684
2000;05Oct;2;The fact of the matter is the plan is so complex that the ordinary American is never going to ever figure out what they even qualify for.;Appeal to Emotion;Appeal to pity;CHENEY;5 10 2000;T128;26_2000.ann;19076 19212
2000;05Oct;2;The fact of the matter is the plan is so complex that the ordinary American is never going to ever figure out what they even qualify for.;Appeal to Emotion;Appeal to pity;CHENEY;5 10 2000;T128;26_2000.ann;19076 19212
2000;05Oct;2;The fact of the matter is the plan is so complex that the ordinary American is never going to ever figure out what they even qualify for.;Appeal to Emotion;Appeal to pity;CHENEY;5 10 2000;T128;26_2000.ann;19076 19212
2000;05Oct;2;The fact of the matter is the plan is so complex that the ordinary American is never going to ever figure out what they even qualify for.;Appeal to Emotion;Appeal to pity;CHENEY;5 10 2000;T128;26_2000.ann;19076 19212
2000;05Oct;2;a significant bread earner;Appeal to Emotion;Loaded Language;LIEBERMAN;5 10 2000;T94;26_2000.ann;14736 14811
2000;05Oct;2;the only bread earner;Appeal to Emotion;Loaded Language;LIEBERMAN;5 10 2000;T94;26_2000.ann;14736 14811
2000;05Oct;4;It's the end of a reign of terror.;Appeal to Emotion;Appeal to fear;LIEBERMAN;5 10 2000;T165;26_2000.ann;23964 23997
2000;05Oct;4;It's the end of a reign of terror.;Appeal to Emotion;Appeal to fear;LIEBERMAN;5 10 2000;T165;26_2000.ann;23964 23997
2000;05Oct;4;I think this is an opportunity for the United States to test President Putin of Russia.;Appeal to Emotion;Flag waving;CHENEY;5 10 2000;T179;26_2000.ann;26986 27072
2000;05Oct;4;That is a very happy ending to a terrible story. It's the end of a reign of terror.;Appeal to Emotion;Loaded Language;LIEBERMAN;5 10 2000;T166;26_2000.ann;23915 23962
2000;05Oct;4;That is a very happy ending to a terrible story. It's the end of a reign of terror.;Appeal to Emotion;Loaded Language;LIEBERMAN;5 10 2000;T166;26_2000.ann;23915 23962
2000;05Oct;4;reign of terror;Appeal to Emotion;Loaded Language;LIEBERMAN;5 10 2000;T160;26_2000.ann;24050 24280
2000;05Oct;4;the old guard;Appeal to Emotion;Loaded Language;CHENEY;5 10 2000;T202;26_2000.ann;27292 27367
2000;05Oct;5;That is a legitimate concern, this is a very important area.;Appeal to Emotion;Appeal to fear;CHENEY;5 10 2000;T215;26_2000.ann;29298 29357
2000;05Oct;5;Secretary Bill Cohen, a good republican, and Gen. Shelton the chairman of the Joint Chiefs of Staff, will both tell you the American military is ready to meet any threat we may face in the world today.;Appeal to Authority;False Authority;LIEBERMAN;5 10 2000;T227;26_2000.ann;30159 30359
2000;05Oct;5;enormous regard;Appeal to Emotion;Loaded Language;CHENEY;5 10 2000;T238;26_2000.ann;31650 31715
2000;05Oct;5;There's still fewer people in uniform today, but person-to-person, person-by-person, unit-by-unit, this is the most powerful and effective military, not only in the world today, but in the history of the world.;Slippery Slope;Slippery Slope;LIEBERMAN;5 10 2000;T281;26_2000.ann;35656 35754
2000;05Oct;5;There's still fewer people in uniform today, but person-to-person, person-by-person, unit-by-unit, this is the most powerful and effective military, not only in the world today, but in the history of the world.;Slippery Slope;Slippery Slope;LIEBERMAN;5 10 2000;T281;26_2000.ann;35656 35754
2000;05Oct;5;There's still fewer people in uniform today, but person-to-person, person-by-person, unit-by-unit, this is the most powerful and effective military, not only in the world today, but in the history of the world.;Slippery Slope;Slippery Slope;LIEBERMAN;5 10 2000;T281;26_2000.ann;35656 35754
2000;05Oct;5;There's still fewer people in uniform today, but person-to-person, person-by-person, unit-by-unit, this is the most powerful and effective military, not only in the world today, but in the history of the world.;Slippery Slope;Slippery Slope;LIEBERMAN;5 10 2000;T281;26_2000.ann;35656 35754
2000;05Oct;5;There's still fewer people in uniform today, but person-to-person, person-by-person, unit-by-unit, this is the most powerful and effective military, not only in the world today, but in the history of the world.;Slippery Slope;Slippery Slope;LIEBERMAN;5 10 2000;T281;26_2000.ann;35656 35754
2000;05Oct;5;person-to-person, person-by-person, unit-by-unit;Slogans;Slogan;LIEBERMAN;5 10 2000;T281;26_2000.ann;35656 35754
2000;05Oct;5;person-to-person, person-by-person, unit-by-unit;Slogans;Slogan;LIEBERMAN;5 10 2000;T281;26_2000.ann;35656 35754
2000;05Oct;6;to fish in troubled waters;Appeal to Emotion;Loaded Language;CHENEY;5 10 2000;T312;26_2000.ann;38436 38525
2000;05Oct;6;Numerous administrations going back certainly to World War II have had to wrestle with the problem of what should happen to the Middle East.;Slippery Slope;Slippery Slope;CHENEY;5 10 2000;T304;26_2000.ann;37962 38101
2000;05Oct;7;We might have no other choice. We'll have to see if that happens.;Appeal to Emotion;Appeal to fear;CHENEY;5 10 2000;T316;26_2000.ann;40143 40176
2000;05Oct;7;We might have no other choice. We'll have to see if that happens.;Appeal to Emotion;Appeal to fear;CHENEY;5 10 2000;T316;26_2000.ann;40143 40176
2000;05Oct;7;We are supporting them in their efforts and will continue to support them until the Iraqi people rise up and do what the people of Serbia have done in the last few days, get rid of a despot. We'll welcome you back into the family of nations where you belong.;Appeal to Emotion;Flag waving;LIEBERMAN;5 10 2000;T852;26_2000.ann;43395 43584
2000;05Oct;7;We are supporting them in their efforts and will continue to support them until the Iraqi people rise up and do what the people of Serbia have done in the last few days, get rid of a despot. We'll welcome you back into the family of nations where you belong.;Appeal to Emotion;Flag waving;LIEBERMAN;5 10 2000;T852;26_2000.ann;43395 43584
2000;05Oct;7;pretty well decimated;Appeal to Emotion;Loaded Language;CHENEY;5 10 2000;T329;26_2000.ann;40215 40280
2000;05Oct;7;a good job of stripping out the capacity;Appeal to Emotion;Loaded Language;CHENEY;5 10 2000;T850;26_2000.ann;40494 40724
2000;05Oct;7;if we had evidence, credible evidence;Appeal to Emotion;Loaded Language;LIEBERMAN;5 10 2000;T336;26_2000.ann;41937 42038
2000;05Oct;8;more crude available;Appeal to Emotion;Loaded Language;CHENEY;5 10 2000;T855;26_2000.ann;46807 46837
2000;05Oct;8;a million acres of wilderness;Appeal to Emotion;Loaded Language;CHENEY;5 10 2000;T858;26_2000.ann;48502 48687
2000;05Oct;9;a fantastic program;Appeal to Emotion;Loaded Language;CHENEY;5 10 2000;T468;26_2000.ann;54162 54295
2000;05Oct;10;If you look back over the last eight years, the most significant accomplishments of this administration in which Al Gore was centrally involved were the result, most of them, of bipartisan agreements.;Appeal to Authority;Popular Opinion;LIEBERMAN;5 10 2000;T522;26_2000.ann;59708 59863
2000;05Oct;10;People are fed up. They've had enough with the bickering and the partisanship that seems to characterize the debate that goes on in the nation's capital.;Appeal to Emotion;Appeal to pity;CHENEY;5 10 2000;T748;26_2000.ann;57055 57188
2000;05Oct;10;People are fed up. They've had enough with the bickering and the partisanship that seems to characterize the debate that goes on in the nation's capital.;Appeal to Emotion;Appeal to pity;CHENEY;5 10 2000;T748;26_2000.ann;57055 57188
2000;05Oct;10;The fact is the Medicare problems have not been addressed. We have had eight years of problems with prescription drugs not being addressed. Social Security problem  's not been addressed. The educational problem has not been addressed. We  've had eight years of talk but no action.;Appeal to Emotion;Appeal to pity;CHENEY;5 10 2000;T535;26_2000.ann;60723 60802
2000;05Oct;10;The fact is the Medicare problems have not been addressed. We have had eight years of problems with prescription drugs not being addressed. Social Security problem  's not been addressed. The educational problem has not been addressed. We  've had eight years of talk but no action.;Appeal to Emotion;Appeal to pity;CHENEY;5 10 2000;T535;26_2000.ann;60723 60802
2000;05Oct;10;The fact is the Medicare problems have not been addressed. We have had eight years of problems with prescription drugs not being addressed. Social Security problem  's not been addressed. The educational problem has not been addressed. We  've had eight years of talk but no action.;Appeal to Emotion;Appeal to pity;CHENEY;5 10 2000;T535;26_2000.ann;60723 60802
